SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200705,20070329,5,14,1,0.61,PRD0900218,CL00157,DEP00053,G00016,D00003,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070329,5,14,1,2.37,PRD0900429,CL00145,DEP00051,G00015,D00003,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070328,4,12,1,0.16,PRD0900736,CL00198,DEP00067,G00021,D00005,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070326,2,08,1,0.86,PRD0900912,CL00006,DEP00002,G00001,D00001,CUST0000707553,LA,,994105100626037,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200705,20070329,5,14,1,3.54,PRD0900913,CL00076,DEP00022,G00007,D00002,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070329,5,14,1,0.97,PRD0901003,CL00046,DEP00012,G00004,D00002,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070328,4,12,1,0.19,PRD0901114,CL00202,DEP00067,G00021,D00005,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070328,4,12,1,1.42,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070328,4,14,1,1.98,PRD0901458,CL00006,DEP00002,G00001,D00001,CUST0000634693,LA,YF,994105100578295,M,MM,Top Up,Fresh,STORE00001,LS,E02
200705,20070329,5,14,1,0.66,PRD0901577,CL00001,DEP00001,G00001,D00001,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070328,4,14,1,2.21,PRD0901647,CL00010,DEP00003,G00002,D00001,CUST0000634693,LA,YF,994105100578295,M,MM,Top Up,Fresh,STORE00001,LS,E02
200705,20070329,5,14,1,3.34,PRD0902547,CL00233,DEP00083,G00028,D00008,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070326,2,08,1,0.7,PRD0902869,CL00006,DEP00002,G00001,D00001,CUST0000707553,LA,,994105100626037,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200705,20070328,4,12,1,0.33,PRD0902917,CL00006,DEP00002,G00001,D00001,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070328,4,12,3,1.65,PRD0903002,CL00075,DEP00022,G00007,D00002,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070329,5,14,1,0.53,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070328,4,12,1,0.34,PRD0903096,CL00164,DEP00055,G00016,D00003,CUST0000744374,LA,,994105100649945,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200705,20070329,5,14,1,1.5,PRD0903221,CL00092,DEP00027,G00008,D00002,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070328,4,12,1,0.47,PRD0903341,CL00199,DEP00067,G00021,D00005,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070328,4,12,1,1.08,PRD0903398,CL00159,DEP00054,G00016,D00003,CUST0000707553,LA,,994105100626036,L,LA,Top Up,Fresh,STORE00001,LS,E02
200705,20070329,5,14,1,0.57,PRD0903563,CL00156,DEP00053,G00016,D00003,CUST0000770451,MM,OT,994105100666909,L,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070326,2,08,1,1.01,PRD0904041,CL00008,DEP00003,G00002,D00001,CUST0000707553,LA,,994105100626037,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200705,20070328,4,14,1,0.21,PRD0904046,CL00164,DEP00055,G00016,D00003,CUST0000634693,LA,YF,994105100578295,M,MM,Top Up,Fresh,STORE00001,LS,E02
