SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200612,20060518,5,14,1,0.4,PRD0900004,CL00020,DEP00005,G00003,D00001,CUST0000655437,MM,YF,994100600570215,S,UM,Small Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.79,PRD0900139,CL00001,DEP00001,G00001,D00001,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.89,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,4,1.64,PRD0900407,CL00028,DEP00008,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.87,PRD0900414,CL00199,DEP00067,G00021,D00005,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,3.38,PRD0901068,CL00058,DEP00016,G00006,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.44,PRD0901513,CL00136,DEP00048,G00013,D00003,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.25,PRD0901663,CL00111,DEP00039,G00010,D00003,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.52,PRD0901791,CL00045,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060518,5,14,1,0.45,PRD0901872,CL00020,DEP00005,G00003,D00001,CUST0000655437,MM,YF,994100600570215,S,UM,Small Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.17,PRD0901895,CL00070,DEP00020,G00007,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,10.24,PRD0902112,CL00050,DEP00013,G00005,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.72,PRD0902845,CL00077,DEP00022,G00007,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.07,PRD0902912,CL00156,DEP00053,G00016,D00003,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.81,PRD0903081,CL00104,DEP00036,G00010,D00003,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.03,PRD0904174,CL00042,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060518,5,19,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000634693,LA,YF,994100600557157,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.09,PRD0904425,CL00141,DEP00049,G00014,D00003,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,1.28,PRD0904516,CL00201,DEP00067,G00021,D00005,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,3,4.5,PRD0904686,CL00076,DEP00022,G00007,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,0.49,PRD0904896,CL00003,DEP00002,G00001,D00001,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060517,4,18,1,3.32,PRD0903133,CL00078,DEP00022,G00007,D00002,CUST0000410727,UM,OT,994100600416491,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200612,20060520,7,15,1,1.15,PRD0900053,CL00070,DEP00020,G00007,D00002,CUST0000089820,LA,OT,994100600215569,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200612,20060518,5,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000353957,LA,PE,994100600381020,M,LA,Top Up,Mixed,STORE00002,LS,W01
200612,20060517,4,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000353957,LA,PE,994100600381023,M,LA,Small Shop,Fresh,STORE00002,LS,W01
200612,20060517,4,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000353957,LA,PE,994100600381024,S,MM,Small Shop,Mixed,STORE00002,LS,W01
200612,20060520,7,11,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994100600608114,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200612,20060520,7,15,1,0.17,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994100600215569,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200612,20060518,5,10,1,0.73,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000353957,LA,PE,994100600381020,M,LA,Top Up,Mixed,STORE00002,LS,W01
200612,20060518,5,16,1,1.62,PRD0900173,CL00045,DEP00011,G00004,D00002,,,,994100600046813,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200612,20060520,7,11,1,0.87,PRD0900177,CL00007,DEP00003,G00002,D00001,CUST0000715467,MM,OT,994100600608114,L,MM,Full Shop,Fresh,STORE00002,LS,W01
