SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200732,20071001,2,13,3,0.9,PRD0900390,CL00164,DEP00055,G00016,D00003,CUST0000410727,UM,OT,994107800435401,M,UM,Small Shop,Mixed,STORE00001,LS,E02
200732,20071003,4,15,1,0.79,PRD0900679,CL00041,DEP00011,G00004,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,1.05,PRD0900951,CL00079,DEP00022,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,1.17,PRD0901242,CL00070,DEP00020,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.53,PRD0901366,CL00103,DEP00035,G00010,D00003,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.8,PRD0901776,CL00025,DEP00008,G00004,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071001,2,13,1,2.98,PRD0901999,CL00100,DEP00033,G00009,D00002,CUST0000410727,UM,OT,994107800435401,M,UM,Small Shop,Mixed,STORE00001,LS,E02
200732,20071003,4,15,1,0.9,PRD0902560,CL00002,DEP00001,G00001,D00001,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,1.74,PRD0903463,CL00067,DEP00019,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.82,PRD0903902,CL00205,DEP00069,G00022,D00005,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.63,PRD0904519,CL00067,DEP00019,G00007,D00002,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071001,2,13,1,3.34,PRD0902981,CL00100,DEP00033,G00009,D00002,CUST0000410727,UM,OT,994107800435401,M,UM,Small Shop,Mixed,STORE00001,LS,E02
200732,20071001,2,13,1,0.57,PRD0902573,CL00218,DEP00073,G00023,D00005,CUST0000410727,UM,OT,994107800435401,M,UM,Small Shop,Mixed,STORE00001,LS,E02
200732,20071005,6,11,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000744374,LA,,994107800652930,S,XX,XX,XX,STORE00001,LS,E02
200732,20071003,4,15,3,0.03,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,0.01,PRD0904126,CL00011,DEP00003,G00002,D00001,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071003,4,15,1,1.19,PRD0904571,CL00218,DEP00073,G00023,D00005,CUST0000955466,UM,OA,994107800790573,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071005,6,08,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071004,5,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000346556,UM,OT,994107800393693,S,MM,Small Shop,Fresh,STORE00002,LS,W01
200732,20071007,1,09,1,1.32,PRD0900142,CL00079,DEP00022,G00007,D00002,,,,994107800081742,S,MM,Small Shop,Mixed,STORE00002,LS,W01
200732,20071003,4,18,3,0.51,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,0.7,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071007,1,09,1,1.04,PRD0900461,CL00150,DEP00052,G00015,D00003,,,,994107800081742,S,MM,Small Shop,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,0.68,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071005,6,08,4,1.08,PRD0901253,CL00164,DEP00055,G00016,D00003,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,2.06,PRD0901387,CL00030,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,1.35,PRD0901488,CL00140,DEP00049,G00014,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071005,6,08,1,0.35,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,0.71,PRD0902139,CL00129,DEP00046,G00013,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,0.34,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,1.18,PRD0902555,CL00159,DEP00054,G00016,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071005,6,16,1,1.27,PRD0902610,CL00140,DEP00049,G00014,D00003,CUST0000089820,LA,OT,994107800227241,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,0.94,PRD0902724,CL00155,DEP00053,G00016,D00003,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,0.19,PRD0902844,CL00103,DEP00035,G00010,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071003,4,18,1,1,PRD0902922,CL00126,DEP00046,G00013,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071005,6,16,1,0.72,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994107800227241,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,0.69,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,1.28,PRD0903497,CL00023,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,0.8,PRD0903959,CL00159,DEP00054,G00016,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
200732,20071005,6,16,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000089820,LA,OT,994107800227241,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,2.12,PRD0904444,CL00160,DEP00054,G00016,D00003,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071005,6,08,1,0.7,PRD0904478,CL00002,DEP00001,G00001,D00001,CUST0000715467,MM,OT,994107800634218,L,MM,Top Up,Mixed,STORE00002,LS,W01
200732,20071003,4,18,1,1.28,PRD0904542,CL00162,DEP00055,G00016,D00003,CUST0000089820,LA,OT,994107800227242,L,LA,Full Shop,Grocery,STORE00002,LS,W01
