SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200628,20060910,1,20,1,1.01,PRD0900243,CL00017,DEP00005,G00003,D00001,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,19,1,0.85,PRD0900254,CL00001,DEP00001,G00001,D00001,,,,994102200055834,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,20,1,1.16,PRD0900295,CL00083,DEP00023,G00007,D00002,CUST0000425522,UM,YA,994102200435620,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,0.31,PRD0900565,CL00103,DEP00035,G00010,D00003,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,1.15,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,3.09,PRD0900837,CL00195,DEP00067,G00021,D00005,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,0.81,PRD0900863,CL00026,DEP00008,G00004,D00002,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,3,4.23,PRD0900868,CL00131,DEP00047,G00013,D00003,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,1.38,PRD0900954,CL00013,DEP00004,G00003,D00001,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,1.22,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,3,3.66,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,19,3,3.66,PRD0900986,CL00151,DEP00052,G00015,D00003,,,,994102200055834,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,16,1,3.85,PRD0901068,CL00058,DEP00016,G00006,D00002,CUST0000359521,MM,OA,994102200393720,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200628,20060907,5,18,1,3.56,PRD0901068,CL00058,DEP00016,G00006,D00002,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,10,1,0.19,PRD0901114,CL00202,DEP00067,G00021,D00005,,,,994102200077130,L,LA,Top Up,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,1.38,PRD0901148,CL00129,DEP00046,G00013,D00003,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,0.22,PRD0901151,CL00207,DEP00069,G00022,D00005,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,0.71,PRD0901161,CL00048,DEP00012,G00004,D00002,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,10,3,6.54,PRD0901203,CL00209,DEP00069,G00022,D00005,,,,994102200077130,L,LA,Top Up,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,1.33,PRD0901214,CL00070,DEP00020,G00007,D00002,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,1.76,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,16,3,5.19,PRD0901294,CL00033,DEP00008,G00004,D00002,CUST0000359521,MM,OA,994102200393720,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200628,20060907,5,18,1,1.82,PRD0901468,CL00089,DEP00025,G00008,D00002,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060905,3,17,1,0.88,PRD0901521,CL00163,DEP00055,G00016,D00003,CUST0000744374,LA,,994102200639867,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200628,20060907,5,18,3,1.92,PRD0901650,CL00104,DEP00036,G00010,D00003,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,19,1,1.39,PRD0901712,CL00078,DEP00022,G00007,D00002,,,,994102200055834,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060908,6,20,3,2.28,PRD0901726,CL00206,DEP00069,G00022,D00005,CUST0000425522,UM,YA,994102200435620,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,2.03,PRD0901825,CL00129,DEP00046,G00013,D00003,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,1.27,PRD0901935,CL00010,DEP00003,G00002,D00001,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,1.83,PRD0901976,CL00150,DEP00052,G00015,D00003,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,5.26,PRD0901990,CL00051,DEP00013,G00005,D00002,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,1,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060910,1,20,1,3.01,PRD0902075,CL00140,DEP00049,G00014,D00003,CUST0000190750,LA,OT,994102200286037,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200628,20060907,5,18,1,2,PRD0902180,CL00178,DEP00061,G00018,D00004,CUST0000410727,UM,OT,994102200426156,L,UM,Full Shop,Mixed,STORE00001,LS,E02
