SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200627,20060902,7,19,1,0.12,PRD0900116,CL00205,DEP00069,G00022,D00005,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060901,6,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000425522,UM,YA,994102100428500,L,MM,Top Up,Fresh,STORE00001,LS,E02
200627,20060828,2,14,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060828,2,13,1,1.07,PRD0900239,CL00023,DEP00008,G00004,D00002,CUST0000202837,UM,OA,994102100289528,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200627,20060828,2,14,1,1.22,PRD0900239,CL00023,DEP00008,G00004,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060828,2,14,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060902,7,19,3,2.76,PRD0900282,CL00079,DEP00022,G00007,D00002,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060831,5,13,1,2.64,PRD0900306,CL00058,DEP00016,G00006,D00002,CUST0000410727,UM,OT,994102100419323,M,UM,Top Up,Mixed,STORE00001,LS,E02
200627,20060902,7,19,1,0.96,PRD0900384,CL00111,DEP00039,G00010,D00003,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060831,5,13,1,0.8,PRD0900385,CL00036,DEP00009,G00004,D00002,CUST0000410727,UM,OT,994102100419323,M,UM,Top Up,Mixed,STORE00001,LS,E02
200627,20060828,2,13,1,0.41,PRD0900407,CL00028,DEP00008,G00004,D00002,CUST0000202837,UM,OA,994102100289528,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200627,20060828,2,14,1,1.5,PRD0900421,CL00129,DEP00046,G00013,D00003,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060828,2,14,1,1.63,PRD0900423,CL00095,DEP00029,G00008,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060902,7,19,4,3,PRD0900447,CL00140,DEP00049,G00014,D00003,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060828,2,13,1,0.84,PRD0900494,CL00023,DEP00008,G00004,D00002,CUST0000202837,UM,OA,994102100289528,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200627,20060902,7,19,1,1.15,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060901,6,19,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000425522,UM,YA,994102100428500,L,MM,Top Up,Fresh,STORE00001,LS,E02
200627,20060828,2,14,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060831,5,13,1,3.09,PRD0900837,CL00195,DEP00067,G00021,D00005,CUST0000410727,UM,OT,994102100419323,M,UM,Top Up,Mixed,STORE00001,LS,E02
200627,20060828,2,14,1,1.19,PRD0900867,CL00027,DEP00008,G00004,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200627,20060902,7,19,3,2.37,PRD0900897,CL00102,DEP00034,G00010,D00003,CUST0000190750,LA,OT,994102100281775,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200627,20060828,2,14,1,2.74,PRD0900898,CL00081,DEP00023,G00007,D00002,,,,994102100022929,L,MM,Full Shop,Mixed,STORE00001,LS,E02
