SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200733,20071014,1,09,1,0.65,PRD0904791,CL00017,DEP00005,G00003,D00001,CUST0000410727,UM,OT,994107900431668,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,09,3,1.02,PRD0904845,CL00070,DEP00020,G00007,D00002,CUST0000410727,UM,OT,994107900431668,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,09,1,3.34,PRD0902981,CL00100,DEP00033,G00009,D00002,CUST0000410727,UM,OT,994107900431668,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,09,3,0.39,PRD0902428,CL00222,DEP00076,G00023,D00005,CUST0000410727,UM,OT,994107900431668,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,19,1,0.81,PRD0900104,CL00111,DEP00039,G00010,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,0.17,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,1,PRD0900199,CL00013,DEP00004,G00003,D00001,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,0.98,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071010,4,17,1,1.15,PRD0900331,CL00163,DEP00055,G00016,D00003,CUST0000589596,MM,OA,994107900545464,S,MM,Small Shop,Grocery,STORE00002,LS,W01
200733,20071014,1,19,1,0.91,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,0.28,PRD0900618,CL00103,DEP00035,G00010,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,0.82,PRD0900675,CL00148,DEP00052,G00015,D00003,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,09,1,1.15,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,0.4,PRD0900926,CL00103,DEP00035,G00010,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071013,7,14,3,3.63,PRD0901153,CL00065,DEP00019,G00007,D00002,CUST0000089820,LA,OT,994107900225450,M,MM,Small Shop,Fresh,STORE00002,LS,W01
200733,20071014,1,09,4,1.08,PRD0901253,CL00164,DEP00055,G00016,D00003,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,09,1,2.04,PRD0901387,CL00030,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,0.81,PRD0901496,CL00106,DEP00037,G00010,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,1.1,PRD0901535,CL00064,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994107900626650,L,MM,Top Up,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,1.19,PRD0901569,CL00151,DEP00052,G00015,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,0.24,PRD0902017,CL00197,DEP00067,G00021,D00005,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,1,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,0.38,PRD0902201,CL00070,DEP00020,G00007,D00002,,,,994107900082121,S,LA,Small Shop,Fresh,STORE00002,LS,W01
200733,20071014,1,19,1,0.34,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,19,1,1.18,PRD0902555,CL00159,DEP00054,G00016,D00003,CUST0000089820,LA,OT,994107900225448,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200733,20071014,1,09,1,1.16,PRD0902675,CL00073,DEP00021,G00007,D00002,,,,994107900082121,S,LA,Small Shop,Fresh,STORE00002,LS,W01
