SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200734,20071015,2,18,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000770451,MM,OT,994108000658228,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071015,2,18,1,1.9,PRD0900776,CL00076,DEP00022,G00007,D00002,CUST0000770451,MM,OT,994108000658228,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071015,2,18,1,3.1,PRD0901615,CL00076,DEP00022,G00007,D00002,CUST0000770451,MM,OT,994108000658228,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071020,7,16,3,2.1,PRD0901679,CL00101,DEP00034,G00010,D00003,CUST0000307323,MM,OA,994108000362378,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200734,20071020,7,16,1,0.5,PRD0902345,CL00101,DEP00034,G00010,D00003,CUST0000307323,MM,OA,994108000362378,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200734,20071015,2,18,1,0.01,PRD0901602,CL00217,DEP00072,G00023,D00005,CUST0000770451,MM,OT,994108000658228,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071015,2,18,1,0.01,PRD0901273,CL00217,DEP00072,G00023,D00005,CUST0000770451,MM,OT,994108000658228,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200734,20071015,2,09,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071020,7,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994108000035237,M,LA,Top Up,Fresh,STORE00002,LS,W01
200734,20071021,1,17,3,0.51,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.75,PRD0900229,CL00156,DEP00053,G00016,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.88,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.7,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071018,5,14,1,1.85,PRD0900713,CL00165,DEP00055,G00016,D00003,CUST0000984094,UM,PE,994108000795564,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200734,20071020,7,16,1,1.1,PRD0900715,CL00098,DEP00031,G00008,D00002,,,,994108000035237,M,LA,Top Up,Fresh,STORE00002,LS,W01
200734,20071021,1,17,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.22,PRD0900986,CL00151,DEP00052,G00015,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,3,5.55,PRD0901094,CL00063,DEP00019,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,0.22,PRD0901151,CL00207,DEP00069,G00022,D00005,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,4,1.08,PRD0901253,CL00164,DEP00055,G00016,D00003,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071020,7,16,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,,,,994108000035237,M,LA,Top Up,Fresh,STORE00002,LS,W01
200734,20071015,2,09,1,3.03,PRD0901387,CL00030,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,1.35,PRD0901488,CL00140,DEP00049,G00014,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.81,PRD0901496,CL00106,DEP00037,G00010,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,3,4.95,PRD0901574,CL00213,DEP00070,G00022,D00005,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,0.64,PRD0901650,CL00104,DEP00036,G00010,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,0.77,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071020,7,16,1,0.44,PRD0901971,CL00169,DEP00056,G00017,D00004,,,,994108000035237,M,LA,Top Up,Fresh,STORE00002,LS,W01
200734,20071021,1,17,1,0.28,PRD0902077,CL00132,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071020,7,11,3,1.02,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000089820,LA,OT,994108000223638,M,MM,Small Shop,Fresh,STORE00002,LS,W01
200734,20071019,6,21,1,0.78,PRD0902409,CL00001,DEP00001,G00001,D00001,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,1.18,PRD0902555,CL00159,DEP00054,G00016,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.22,PRD0902661,CL00114,DEP00041,G00011,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.25,PRD0902697,CL00013,DEP00004,G00003,D00001,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071020,7,11,1,0.77,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994108000223638,M,MM,Small Shop,Fresh,STORE00002,LS,W01
200734,20071021,1,17,1,0.74,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,0.88,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.72,PRD0903291,CL00106,DEP00037,G00010,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.32,PRD0903330,CL00075,DEP00022,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,1.28,PRD0903497,CL00023,DEP00008,G00004,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,1.39,PRD0903518,CL00069,DEP00020,G00007,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,0.29,PRD0903693,CL00202,DEP00067,G00021,D00005,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,2.12,PRD0904444,CL00160,DEP00054,G00016,D00003,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,1.28,PRD0904542,CL00162,DEP00055,G00016,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,4,1.88,PRD0904599,CL00108,DEP00037,G00010,D00003,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,2.32,PRD0904600,CL00101,DEP00034,G00010,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071018,5,14,1,1.41,PRD0904731,CL00008,DEP00003,G00002,D00001,CUST0000984094,UM,PE,994108000795564,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.61,PRD0904791,CL00017,DEP00005,G00003,D00001,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,4,0.72,PRD0904803,CL00160,DEP00054,G00016,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,0.93,PRD0904841,CL00152,DEP00052,G00015,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.61,PRD0904868,CL00152,DEP00052,G00015,D00003,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,0.53,PRD0902277,CL00218,DEP00073,G00023,D00005,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,1,1.62,PRD0901328,CL00072,DEP00021,G00007,D00002,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,3.02,PRD0902129,CL00072,DEP00021,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,6,0.06,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071018,5,14,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000984094,UM,PE,994108000795564,M,MM,Small Shop,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,2.1,PRD0902680,CL00140,DEP00049,G00014,D00003,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071015,2,09,4,1.36,PRD0902449,CL00164,DEP00055,G00016,D00003,CUST0000715467,MM,OT,994108000623427,L,MM,Top Up,Mixed,STORE00002,LS,W01
200734,20071019,6,21,1,1.18,PRD0903447,CL00074,DEP00021,G00007,D00002,CUST0000945695,MM,YA,994108000770952,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200734,20071021,1,17,1,1.03,PRD0903979,CL00096,DEP00030,G00008,D00002,CUST0000089820,LA,OT,994108000223639,L,LA,Full Shop,Mixed,STORE00002,LS,W01
200734,20071020,7,17,3,2.52,PRD0900034,CL00129,DEP00046,G00013,D00003,CUST0000056849,UM,YA,994108000202902,M,LA,Top Up,Mixed,STORE00003,LS,E01
200734,20071019,6,21,1,0.84,PRD0900034,CL00129,DEP00046,G00013,D00003,CUST0000056849,UM,YA,994108000202903,L,MM,Top Up,Fresh,STORE00003,LS,E01
