SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200632,20061005,5,15,1,3.07,PRD0900135,CL00201,DEP00067,G00021,D00005,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,1.83,PRD0900159,CL00029,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.74,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,1.42,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.98,PRD0900214,CL00144,DEP00051,G00015,D00003,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,1.11,PRD0900747,CL00138,DEP00048,G00013,D00003,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,1.05,PRD0900875,CL00025,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061007,7,10,3,2.58,PRD0900963,CL00248,DEP00089,G00030,D00009,CUST0000397540,MM,PE,994102600415414,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200632,20061005,5,15,3,0.66,PRD0901151,CL00207,DEP00069,G00022,D00005,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,0.6,PRD0901237,CL00135,DEP00048,G00013,D00003,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,1.04,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,2.09,PRD0901740,CL00033,DEP00008,G00004,D00002,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,0.47,PRD0902540,CL00044,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.71,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.63,PRD0903534,CL00140,DEP00049,G00014,D00003,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.57,PRD0903563,CL00156,DEP00053,G00016,D00003,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,1.22,PRD0903655,CL00074,DEP00021,G00007,D00002,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.94,PRD0903686,CL00132,DEP00047,G00013,D00003,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,0.78,PRD0904392,CL00022,DEP00007,G00003,D00001,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,1,0.94,PRD0904575,CL00169,DEP00056,G00017,D00004,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061005,5,15,1,1.13,PRD0903037,CL00042,DEP00011,G00004,D00002,CUST0000410727,UM,OT,994102600423837,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061003,3,12,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000397540,MM,PE,994102600415413,L,UM,Top Up,Mixed,STORE00001,LS,E02
200632,20061007,7,11,1,0.3,PRD0901055,CL00248,DEP00089,G00030,D00009,CUST0000397540,MM,PE,994102600415415,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200632,20061007,7,11,1,0.3,PRD0904463,CL00248,DEP00089,G00030,D00009,CUST0000397540,MM,PE,994102600415415,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200632,20061008,1,19,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,994102600019857,M,MM,Top Up,Mixed,STORE00002,LS,W01
200632,20061004,4,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994102600616890,L,MM,Top Up,Fresh,STORE00002,LS,W01
200632,20061007,7,13,1,0.17,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200632,20061004,4,11,1,0.61,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000715467,MM,OT,994102600616890,L,MM,Top Up,Fresh,STORE00002,LS,W01
200632,20061007,7,13,1,0.52,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200632,20061004,4,11,3,2.28,PRD0900372,CL00067,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994102600616890,L,MM,Top Up,Fresh,STORE00002,LS,W01
200632,20061005,5,11,1,1.53,PRD0900458,CL00140,DEP00049,G00014,D00003,CUST0000715467,MM,OT,994102600616891,L,UM,Top Up,Grocery,STORE00002,LS,W01
200632,20061007,7,13,1,1.14,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200632,20061004,4,11,1,1.47,PRD0900676,CL00074,DEP00021,G00007,D00002,CUST0000715467,MM,OT,994102600616890,L,MM,Top Up,Fresh,STORE00002,LS,W01
200632,20061008,1,19,1,1.88,PRD0900786,CL00142,DEP00050,G00014,D00003,,,,994102600019857,M,MM,Top Up,Mixed,STORE00002,LS,W01
200632,20061007,7,13,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200632,20061005,5,11,4,1.24,PRD0901093,CL00164,DEP00055,G00016,D00003,CUST0000715467,MM,OT,994102600616891,L,UM,Top Up,Grocery,STORE00002,LS,W01
200632,20061004,4,11,1,1.85,PRD0901094,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994102600616890,L,MM,Top Up,Fresh,STORE00002,LS,W01
200632,20061005,5,11,3,5.55,PRD0901094,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994102600616891,L,UM,Top Up,Grocery,STORE00002,LS,W01
200632,20061005,5,11,1,1.99,PRD0901282,CL00140,DEP00049,G00014,D00003,CUST0000715467,MM,OT,994102600616891,L,UM,Top Up,Grocery,STORE00002,LS,W01
200632,20061008,1,14,3,3.21,PRD0901783,CL00075,DEP00022,G00007,D00002,CUST0000832339,UM,OT,994102600690386,M,UM,Small Shop,Fresh,STORE00002,LS,W01
200632,20061007,7,13,1,0.45,PRD0901872,CL00020,DEP00005,G00003,D00001,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
200632,20061008,1,19,1,0.47,PRD0901989,CL00101,DEP00034,G00010,D00003,,,,994102600019857,M,MM,Top Up,Mixed,STORE00002,LS,W01
200632,20061007,7,13,3,8.64,PRD0902163,CL00108,DEP00037,G00010,D00003,CUST0000089820,LA,OT,994102600221008,L,MM,Full Shop,Mixed,STORE00002,LS,W01
