SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200635,20061026,5,21,1,0.31,PRD0900083,CL00113,DEP00040,G00011,D00003,CUST0000215621,MM,OT,994102900294586,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200635,20061026,5,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000307323,MM,OA,994102900350635,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061029,1,13,1,0.87,PRD0900328,CL00081,DEP00023,G00007,D00002,CUST0000678391,UM,OT,994102900577620,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061027,6,17,1,2.15,PRD0900342,CL00140,DEP00049,G00014,D00003,CUST0000770451,MM,OT,994102900633634,L,UM,Top Up,Fresh,STORE00001,LS,E02
200635,20061027,6,17,1,0.55,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000770451,MM,OT,994102900633634,L,UM,Top Up,Fresh,STORE00001,LS,E02
200635,20061026,5,21,1,1.54,PRD0900611,CL00213,DEP00070,G00022,D00005,CUST0000215621,MM,OT,994102900294586,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200635,20061026,5,16,3,4.62,PRD0900611,CL00213,DEP00070,G00022,D00005,CUST0000307323,MM,OA,994102900350635,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061026,5,16,1,0.82,PRD0900725,CL00006,DEP00002,G00001,D00001,CUST0000307323,MM,OA,994102900350635,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061026,5,16,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,CUST0000307323,MM,OA,994102900350635,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061026,5,16,3,1.53,PRD0900939,CL00151,DEP00052,G00015,D00003,CUST0000307323,MM,OA,994102900350635,L,MM,Top Up,Mixed,STORE00001,LS,E02
200635,20061027,6,17,1,1.55,PRD0901016,CL00075,DEP00022,G00007,D00002,CUST0000770451,MM,OT,994102900633634,L,UM,Top Up,Fresh,STORE00001,LS,E02
200635,20061026,5,21,3,1.53,PRD0901083,CL00117,DEP00042,G00011,D00003,CUST0000215621,MM,OT,994102900294586,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200635,20061026,5,21,1,0.96,PRD0901136,CL00156,DEP00053,G00016,D00003,CUST0000215621,MM,OT,994102900294586,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200635,20061027,6,17,1,0.51,PRD0901239,CL00006,DEP00002,G00001,D00001,CUST0000770451,MM,OT,994102900633634,L,UM,Top Up,Fresh,STORE00001,LS,E02
