SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200745,20080104,6,16,1,0.74,PRD0900222,CL00069,DEP00020,G00007,D00002,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080104,6,16,1,1.73,PRD0901294,CL00033,DEP00008,G00004,D00002,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080104,6,16,1,2.19,PRD0901426,CL00160,DEP00054,G00016,D00003,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080104,6,16,1,1.14,PRD0901465,CL00005,DEP00002,G00001,D00001,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080106,1,12,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000410727,UM,OT,994109100385777,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200745,20080104,6,16,1,0.84,PRD0902813,CL00043,DEP00011,G00004,D00002,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080106,1,12,1,0.44,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000410727,UM,OT,994109100385777,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200745,20080104,6,16,1,0.73,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000202837,UM,OA,994109100267188,M,UM,Top Up,Fresh,STORE00001,LS,E02
200745,20080106,1,12,1,0.57,PRD0902573,CL00218,DEP00073,G00023,D00005,CUST0000410727,UM,OT,994109100385777,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200745,20080106,1,12,1,2.23,PRD0904723,CL00024,DEP00008,G00004,D00002,CUST0000410727,UM,OT,994109100385777,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200745,20080106,1,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080103,5,17,1,0.17,PRD0900167,CL00130,DEP00047,G00013,D00003,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,0.56,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080106,1,11,1,0.55,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080103,5,17,1,0.94,PRD0900239,CL00023,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,0.71,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080106,1,11,1,0.65,PRD0900906,CL00204,DEP00068,G00022,D00005,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.6,PRD0901141,CL00159,DEP00054,G00016,D00003,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.51,PRD0901222,CL00103,DEP00035,G00010,D00003,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080103,5,17,1,0.24,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080106,1,11,1,0.3,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080103,5,17,1,0.24,PRD0902017,CL00197,DEP00067,G00021,D00005,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,0.71,PRD0902139,CL00129,DEP00046,G00013,D00003,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,4,1.36,PRD0902218,CL00069,DEP00020,G00007,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,1.11,PRD0902556,CL00013,DEP00004,G00003,D00001,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,2.88,PRD0902703,CL00050,DEP00013,G00005,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,1.25,PRD0902757,CL00093,DEP00028,G00008,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,0.39,PRD0902876,CL00116,DEP00042,G00011,D00003,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,0.68,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080105,7,12,1,3.05,PRD0903167,CL00058,DEP00016,G00006,D00002,CUST0000280952,LA,YF,994109100311378,M,LA,Small Shop,Mixed,STORE00002,LS,W01
200745,20080105,7,12,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000280952,LA,YF,994109100311378,M,LA,Small Shop,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,1.39,PRD0903518,CL00069,DEP00020,G00007,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.87,PRD0903862,CL00102,DEP00034,G00010,D00003,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.28,PRD0903878,CL00127,DEP00046,G00013,D00003,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080103,5,17,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080106,1,11,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,0.82,PRD0904598,CL00083,DEP00023,G00007,D00002,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080106,1,11,1,2.2,PRD0904911,CL00201,DEP00067,G00021,D00005,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080105,7,12,1,0.57,PRD0902573,CL00218,DEP00073,G00023,D00005,CUST0000280952,LA,YF,994109100311378,M,LA,Small Shop,Mixed,STORE00002,LS,W01
200745,20080103,5,17,8,0.08,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080103,5,17,1,1.73,PRD0903031,CL00140,DEP00049,G00014,D00003,CUST0000089820,LA,OT,994109100202929,L,MM,Full Shop,Fresh,STORE00002,LS,W01
200745,20080106,1,11,1,0.42,PRD0904109,CL00218,DEP00073,G00023,D00005,CUST0000715467,MM,OT,994109100560302,L,MM,Top Up,Mixed,STORE00002,LS,W01
200745,20080102,4,13,1,1.99,PRD0900017,CL00140,DEP00049,G00014,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,1,PRD0900102,CL00108,DEP00037,G00010,D00003,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.5,PRD0900122,CL00133,DEP00047,G00013,D00003,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,1.4,PRD0900439,CL00121,DEP00043,G00012,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080103,5,15,1,1.47,PRD0900676,CL00074,DEP00021,G00007,D00002,CUST0000577810,LA,PE,994109100480798,M,LA,Small Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,1.47,PRD0900676,CL00074,DEP00021,G00007,D00002,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,3,6.45,PRD0900872,CL00214,DEP00071,G00022,D00005,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.84,PRD0901098,CL00089,DEP00025,G00008,D00002,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,0.22,PRD0901151,CL00207,DEP00069,G00022,D00005,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,0.7,PRD0901182,CL00088,DEP00025,G00008,D00002,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,21.07,PRD0901683,CL00243,DEP00088,G00029,D00008,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,1.78,PRD0901704,CL00096,DEP00030,G00008,D00002,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.67,PRD0901931,CL00134,DEP00047,G00013,D00003,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,1.22,PRD0901945,CL00089,DEP00025,G00008,D00002,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,1.14,PRD0902188,CL00008,DEP00003,G00002,D00001,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,1.34,PRD0902968,CL00013,DEP00004,G00003,D00001,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,3,6.72,PRD0902973,CL00100,DEP00033,G00009,D00002,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,1,1.07,PRD0903260,CL00140,DEP00049,G00014,D00003,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,1.63,PRD0903571,CL00034,DEP00009,G00004,D00002,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080103,5,15,1,0.4,PRD0903725,CL00137,DEP00048,G00013,D00003,CUST0000577810,LA,PE,994109100480798,M,LA,Small Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.87,PRD0903862,CL00102,DEP00034,G00010,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,3,4.62,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080103,5,15,1,1.7,PRD0904407,CL00111,DEP00039,G00010,D00003,CUST0000577810,LA,PE,994109100480798,M,LA,Small Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,0.94,PRD0904777,CL00102,DEP00034,G00010,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080103,5,15,3,6.18,PRD0901348,CL00072,DEP00021,G00007,D00002,CUST0000577810,LA,PE,994109100480798,M,LA,Small Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080102,4,13,7,0.07,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000143602,LA,OT,994109100233465,L,MM,Full Shop,Fresh,STORE00003,LS,E01
200745,20080102,4,13,1,3.38,PRD0904003,CL00144,DEP00051,G00015,D00003,CUST0000577810,LA,PE,994109100480799,L,MM,Top Up,Mixed,STORE00003,LS,E01
200745,20080103,5,15,1,0.85,PRD0900226,CL00067,DEP00019,G00007,D00002,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080105,7,08,1,0.22,PRD0900602,CL00103,DEP00035,G00010,D00003,,,,994109100074470,M,MM,Top Up,Mixed,STORE00004,MS,E03
200745,20080101,3,16,1,0.88,PRD0900638,CL00205,DEP00069,G00022,D00005,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080105,7,08,1,1.01,PRD0900835,CL00121,DEP00043,G00012,D00003,,,,994109100074470,M,MM,Top Up,Mixed,STORE00004,MS,E03
200745,20080103,5,15,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080103,5,15,3,3.57,PRD0901569,CL00151,DEP00052,G00015,D00003,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080103,5,15,1,1.02,PRD0902228,CL00165,DEP00055,G00016,D00003,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080105,7,08,1,0.4,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,994109100074470,M,MM,Top Up,Mixed,STORE00004,MS,E03
200745,20080101,3,16,1,0.95,PRD0903362,CL00001,DEP00001,G00001,D00001,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080101,3,16,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080101,3,16,1,0.76,PRD0904304,CL00213,DEP00070,G00022,D00005,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080105,7,08,1,0.63,PRD0904598,CL00083,DEP00023,G00007,D00002,,,,994109100074470,M,MM,Top Up,Mixed,STORE00004,MS,E03
200745,20080103,5,15,1,0.28,PRD0904988,CL00214,DEP00071,G00022,D00005,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080101,3,16,1,2.06,PRD0901348,CL00072,DEP00021,G00007,D00002,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080101,3,16,1,1.13,PRD0900807,CL00207,DEP00069,G00022,D00005,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080101,3,16,1,0.01,PRD0900480,CL00217,DEP00072,G00023,D00005,,,,994109100104610,M,MM,Top Up,Nonfood,STORE00004,MS,E03
200745,20080103,5,15,1,0.32,PRD0903656,CL00004,DEP00002,G00001,D00001,,,,994109100025414,M,LA,Top Up,Mixed,STORE00004,MS,E03
200745,20080101,3,10,1,1.6,PRD0900062,CL00175,DEP00059,G00017,D00004,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080102,4,14,1,2.75,PRD0900173,CL00045,DEP00011,G00004,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,0.87,PRD0900414,CL00199,DEP00067,G00021,D00005,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080102,4,14,1,0.87,PRD0900414,CL00199,DEP00067,G00021,D00005,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,0.88,PRD0900456,CL00046,DEP00012,G00004,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,1.71,PRD0900523,CL00140,DEP00049,G00014,D00003,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,0.8,PRD0900531,CL00026,DEP00008,G00004,D00002,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080102,4,14,1,0.84,PRD0900610,CL00140,DEP00049,G00014,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,1.15,PRD0900691,CL00023,DEP00008,G00004,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,1.4,PRD0901013,CL00075,DEP00022,G00007,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.56,PRD0901058,CL00101,DEP00034,G00010,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.71,PRD0901161,CL00048,DEP00012,G00004,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,17,1,1.5,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000790691,MM,OF,994109100603515,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,19,1,1.32,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000496244,LA,OT,994109100434683,M,LA,Top Up,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.73,PRD0901294,CL00033,DEP00008,G00004,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,0.83,PRD0901705,CL00139,DEP00048,G00013,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080101,3,10,3,1.05,PRD0901821,CL00151,DEP00052,G00015,D00003,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.35,PRD0901821,CL00151,DEP00052,G00015,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,4,1.48,PRD0901837,CL00157,DEP00053,G00016,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080101,3,10,1,4.01,PRD0902041,CL00013,DEP00004,G00003,D00001,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,3,5.13,PRD0902043,CL00075,DEP00022,G00007,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.63,PRD0902090,CL00208,DEP00069,G00022,D00005,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,1.51,PRD0902099,CL00075,DEP00022,G00007,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,19,1,2.26,PRD0902194,CL00092,DEP00027,G00008,D00002,CUST0000496244,LA,OT,994109100434683,M,LA,Top Up,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.12,PRD0902332,CL00157,DEP00053,G00016,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,3,1.68,PRD0902371,CL00116,DEP00042,G00011,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080101,3,10,1,2.29,PRD0902483,CL00206,DEP00069,G00022,D00005,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,3,8.64,PRD0902703,CL00050,DEP00013,G00005,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,3,2.82,PRD0902808,CL00045,DEP00011,G00004,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.44,PRD0902840,CL00148,DEP00052,G00015,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,2.06,PRD0902878,CL00116,DEP00042,G00011,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080103,5,14,1,1.53,PRD0902935,CL00050,DEP00013,G00005,D00002,,,,994109100001794,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,1.23,PRD0902942,CL00133,DEP00047,G00013,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080101,3,10,1,1.55,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,17,1,0.85,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000790691,MM,OF,994109100603515,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.66,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,18,1,1.85,PRD0903267,CL00072,DEP00021,G00007,D00002,,,,994109100116839,S,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,3,3.96,PRD0903330,CL00075,DEP00022,G00007,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,17,1,0.53,PRD0903480,CL00164,DEP00055,G00016,D00003,CUST0000790691,MM,OF,994109100603515,M,MM,Small Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,6.01,PRD0903515,CL00058,DEP00016,G00006,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,0.57,PRD0903590,CL00139,DEP00048,G00013,D00003,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,4,2.72,PRD0903607,CL00069,DEP00020,G00007,D00002,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.83,PRD0903707,CL00139,DEP00048,G00013,D00003,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,0.72,PRD0903768,CL00077,DEP00022,G00007,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,19,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,CUST0000496244,LA,OT,994109100434683,M,LA,Top Up,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.39,PRD0903806,CL00201,DEP00067,G00021,D00005,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080104,6,15,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000615829,MM,YA,994109100502691,S,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20080103,5,14,1,0.38,PRD0903898,CL00070,DEP00020,G00007,D00002,,,,994109100001794,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.26,PRD0903999,CL00067,DEP00019,G00007,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,18,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,,,,994109100116839,S,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20080106,1,20,1,1.14,PRD0904062,CL00042,DEP00011,G00004,D00002,CUST0000880906,MM,OT,994109100655393,M,LA,Small Shop,Fresh,STORE00006,LS,S01
200745,20071231,2,09,1,0.64,PRD0904103,CL00139,DEP00048,G00013,D00003,,,,994109100039596,L,MM,Full Shop,Grocery,STORE00006,LS,S01
200745,20080102,4,14,1,1.03,PRD0904188,CL00036,DEP00009,G00004,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080102,4,14,1,1.16,PRD0904245,CL00065,DEP00019,G00007,D00002,,,,994109100073599,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,1,1.54,PRD0904286,CL00003,DEP00002,G00001,D00001,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080101,3,10,3,3.9,PRD0904318,CL00007,DEP00003,G00002,D00001,CUST0000790691,MM,OF,994109100603514,L,MM,Full Shop,Fresh,STORE00006,LS,S01
200745,20080106,1,20,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000880906,MM,OT,994109100655393,M,LA,Small Shop,Fresh,STORE00006,LS,S01
