SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200729,20070910,2,12,1,0.64,PRD0900173,CL00045,DEP00011,G00004,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,15,1,1.01,PRD0900199,CL00013,DEP00004,G00003,D00001,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,1.37,PRD0900202,CL00002,DEP00001,G00001,D00001,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.13,PRD0900230,CL00123,DEP00044,G00012,D00003,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070916,1,14,1,0.96,PRD0900384,CL00111,DEP00039,G00010,D00003,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070910,2,12,1,1.03,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070916,1,14,1,1.41,PRD0900868,CL00131,DEP00047,G00013,D00003,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070916,1,14,1,2.07,PRD0900923,CL00126,DEP00046,G00013,D00003,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070910,2,15,3,2.19,PRD0901073,CL00047,DEP00012,G00004,D00002,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.84,PRD0901098,CL00089,DEP00025,G00008,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,15,1,1.44,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,15,1,0.56,PRD0901515,CL00063,DEP00019,G00007,D00002,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070916,1,14,3,1.59,PRD0901672,CL00104,DEP00036,G00010,D00003,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070910,2,12,1,0.66,PRD0901798,CL00017,DEP00005,G00003,D00001,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.56,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.24,PRD0902017,CL00197,DEP00067,G00021,D00005,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,15,1,0.84,PRD0902126,CL00128,DEP00046,G00013,D00003,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.54,PRD0902140,CL00161,DEP00054,G00016,D00003,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,15,3,1.26,PRD0902651,CL00101,DEP00034,G00010,D00003,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070916,1,14,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070910,2,12,1,0.86,PRD0902784,CL00140,DEP00049,G00014,D00003,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.59,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070910,2,15,1,0.35,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,0.08,PRD0903053,CL00222,DEP00076,G00023,D00005,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070916,1,14,1,1.91,PRD0903158,CL00110,DEP00039,G00010,D00003,CUST0000410727,UM,OT,994107500439955,L,MM,Top Up,Grocery,STORE00001,LS,E02
200729,20070910,2,15,3,2.73,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000901001,MM,PE,994107500760619,L,MM,Top Up,Fresh,STORE00001,LS,E02
200729,20070910,2,12,1,1.14,PRD0903395,CL00028,DEP00008,G00004,D00002,CUST0000397540,MM,PE,994107500431250,L,MM,Full Shop,Fresh,STORE00001,LS,E02
